Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Henri,2021-09-19 22:14:30,00:00:01,Autoplayed: user action: None; ,Edens Zero: Saison 1: Sister Ivly (Épisode 11),,Google Sabrina ATV Set Top Box,00:00:01,Not latest view,FR (France)
Henri,2021-09-19 21:52:55,00:20:59,,Détective Conan: Saison 1: Conan marque au but (Épisode 10),,Google Sabrina ATV Set Top Box,00:24:23,00:24:23,FR (France)
Henri,2021-09-19 21:31:43,00:20:58,,Détective Conan: Saison 1: Festival fatal (Épisode 9),,Google Sabrina ATV Set Top Box,00:24:44,00:24:44,FR (France)
Henri,2021-09-19 20:59:17,00:00:08,Autoplayed: user action: User_Interaction; ,Détective Conan: Saison 1: Festival fatal (Épisode 9),,Google Sabrina ATV Set Top Box,00:01:55,Not latest view,FR (France)
Henri,2021-09-19 19:34:25,00:21:00,,Détective Conan: Saison 1: Meurtre au musée (Épisode 8),,Google Sabrina ATV Set Top Box,00:24:44,00:24:44,FR (France)
Henri,2021-09-19 19:11:29,00:20:59,,Détective Conan: Saison 1: Le mystérieux expéditeur (Épisode 7),,Google Sabrina ATV Set Top Box,00:24:44,00:24:44,FR (France)
Henri,2021-09-19 18:46:05,00:21:14,,Détective Conan: Saison 1: Le meurtre de la Saint Valentin (Épisode 6),,Google Sabrina ATV Set Top Box,00:24:39,00:24:39,FR (France)
Henri,2021-09-19 18:24:32,00:21:19,,Détective Conan: Saison 1: La bombe roulante (Épisode 5),,Google Sabrina ATV Set Top Box,00:24:47,00:24:47,FR (France)
Henri,2021-09-19 18:07:24,00:00:08,,Détective Conan: Saison 1: La bombe roulante (Épisode 5),,Google Sabrina ATV Set Top Box,00:01:55,Not latest view,FR (France)
Henri,2021-09-19 17:46:13,00:20:58,,Détective Conan: Saison 1: Le poisson lumineux (Épisode 4),,Google Sabrina ATV Set Top Box,00:24:47,00:24:47,FR (France)
Henri,2021-09-19 17:24:20,00:21:33,,Détective Conan: Saison 1: Méfiez-vous des stars (Épisode 3),,Google Sabrina ATV Set Top Box,00:24:47,00:24:47,FR (France)
Henri,2021-09-19 17:01:36,00:22:30,Autoplayed: user action: User_Interaction; ,Détective Conan: Saison 1: Le commencement (Épisode 2),,Google Sabrina ATV Set Top Box,00:24:39,00:24:39,FR (France)
Henri,2021-09-19 11:13:32,00:16:17,Autoplayed: user action: User_Interaction; ,Edens Zero: Saison 1: Opération évasion toutes nues (Épisode 10),,Google Sabrina ATV Set Top Box,00:22:04,00:22:04,FR (France)
Henri,2021-09-18 10:47:34,00:00:01,,"Squid Game: Saison 1: Un, deux, trois, soleil (Épisode 1)",,Google Sabrina ATV Set Top Box,00:00:01,Not latest view,FR (France)
Henri,2021-09-17 20:18:23,00:00:02,Autoplayed: user action: None; ,Mr. Robot: Saison 1: demons.mp4 (Épisode 4),,Google Sabrina ATV Set Top Box,00:01:03,00:01:03,FR (France)
Henri,2021-09-17 19:27:35,00:44:37,Autoplayed: user action: User_Interaction; ,Mr. Robot: Saison 1: d3bug.mkv (Épisode 3),,Google Sabrina ATV Set Top Box,00:44:37,00:44:37,FR (France)
Henri,2021-09-17 19:17:19,00:00:10,Autoplayed: user action: User_Interaction; ,Ready Player One,,Google Sabrina ATV Set Top Box,00:00:10,Not latest view,FR (France)
Henri,2021-09-17 19:16:03,00:00:17,Autoplayed: user action: User_Interaction; ,Cinquante Nuances de Grey,,Google Sabrina ATV Set Top Box,00:00:17,00:00:17,FR (France)
Henri,2021-09-17 19:14:59,00:00:05,Autoplayed: user action: Visibility_Timeout; ,Bob l'éponge: Saison 7: Carlo passe à la télé / L'audition (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:05,00:00:05,FR (France)
Henri,2021-09-17 19:14:52,00:00:03,Autoplayed: user action: Visibility_Timeout; ,Sex Education: Saison 1: Épisode 1 (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:08,00:00:08,FR (France)
Henri,2021-09-17 19:14:47,00:00:03,Autoplayed: user action: Visibility_Timeout; ,My Hero Academia: Saison 2: Les raisons d'Ochaco (Épisode 15),,Google Sabrina ATV Set Top Box,00:00:03,00:00:03,FR (France)
Henri,2021-09-17 19:14:44,00:00:02,Autoplayed: user action: Visibility_Timeout; ,"Naruto Shippuden: Saison 1: Cours, Kankurô ! (Épisode 7)",,Google Sabrina ATV Set Top Box,00:01:31,00:01:31,FR (France)
Henri,2021-09-17 19:14:29,00:00:04,Autoplayed: user action: Visibility_Timeout; ,Good Girls: Saison 1: La fin justifie les moyens (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:09,00:00:09,FR (France)
Henri,2021-09-16 11:56:16,00:03:25,Autoplayed: user action: User_Interaction; ,Edens Zero: Saison 1: Opération évasion toutes nues (Épisode 10),,Google Sabrina ATV Set Top Box,00:05:48,Not latest view,FR (France)
Henri,2021-09-16 11:36:17,00:19:48,Autoplayed: user action: User_Interaction; ,Edens Zero: Saison 1: Planète Guilst (Épisode 9),,Google Sabrina ATV Set Top Box,00:22:04,00:22:04,FR (France)
Henri,2021-09-16 11:33:20,00:01:25,,Détective Conan: Saison 1: Le plus grand détective du siècle (Épisode 1),,Google Sabrina ATV Set Top Box,00:24:38,00:24:38,FR (France)
Henri,2021-09-16 11:11:12,00:22:02,Autoplayed: user action: User_Interaction; ,Détective Conan: Saison 1: Le plus grand détective du siècle (Épisode 1),,Google Sabrina ATV Set Top Box,00:22:02,Not latest view,FR (France)
Henri,2021-09-16 10:41:45,00:20:59,Autoplayed: user action: User_Interaction; ,Edens Zero: Saison 1: L'autoroute où siffle le vent (Épisode 8),,Google Sabrina ATV Set Top Box,00:22:01,00:22:01,FR (France)
Henri,2021-09-16 10:39:05,00:02:35,,The Big Bang Theory: Saison 7: La proximité du lieu de travail (Épisode 5),,Google Sabrina ATV Set Top Box,00:02:35,Not latest view,FR (France)
Henri,2021-09-16 10:22:05,00:11:53,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Saison 7: La minimisation des aventuriers (Épisode 4),,Google Sabrina ATV Set Top Box,00:20:37,00:20:37,FR (France)
Henri,2021-09-16 10:21:46,00:00:06,Autoplayed: user action: None; ,Détective Conan: Saison 1: Le plus grand détective du siècle (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:06,Not latest view,FR (France)
Henri,2021-09-16 10:21:38,00:00:05,,Détective Conan: Saison 1: Le plus grand détective du siècle (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:05,Not latest view,FR (France)
Henri,2021-09-14 10:58:22,00:19:37,Autoplayed: user action: User_Interaction; ,Edens Zero: Saison 1: Le cuirassé Grand Démon (Épisode 7),,Google Sabrina ATV Set Top Box,00:22:01,00:22:01,FR (France)
Henri,2021-09-14 10:49:18,00:08:20,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Saison 7: La minimisation des aventuriers (Épisode 4),,Google Sabrina ATV Set Top Box,00:08:48,Not latest view,FR (France)
Henri,2021-09-13 19:38:13,00:46:15,,Mr. Robot: Saison 1: un_et_z3ro.mpeg (Épisode 2),,Google Sabrina ATV Set Top Box,00:46:35,00:46:35,FR (France)
Henri,2021-09-13 18:31:54,01:04:26,,Mr. Robot: Saison 1: salut_1_ami.mov (Épisode 1),,Google Sabrina ATV Set Top Box,01:04:26,01:04:26,FR (France)
Henri,2021-09-11 21:44:10,00:40:54,Autoplayed: user action: User_Interaction; ,Les 100: Saison 5: Tempête de sable (Épisode 5),,Google Sabrina ATV Set Top Box,00:41:21,00:41:21,FR (France)
Henri,2021-09-09 18:54:59,00:00:04,Autoplayed: user action: Visibility_Timeout; ,"Fairy Tail: Saison 2: Tes paroles, plus que tout (Épisode 63)",,Google Sabrina ATV Set Top Box,00:00:23,00:00:23,FR (France)
Henri,2021-09-06 11:54:48,00:20:23,,The Big Bang Theory: Saison 7: Chasse au trésor (Épisode 3),,Google Sabrina ATV Set Top Box,00:20:23,00:20:23,FR (France)
Henri,2021-09-06 11:34:11,00:20:31,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Saison 7: Une affaire d'œstrogènes (Épisode 2),,Google Sabrina ATV Set Top Box,00:20:57,00:20:57,FR (France)
Henri,2021-09-06 11:11:48,00:20:28,,The Big Bang Theory: Saison 7: L'absence de Leonard (Épisode 1),,Google Sabrina ATV Set Top Box,00:20:57,00:20:57,FR (France)
Henri,2021-09-06 10:49:08,00:13:28,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Saison 6: Bon voyage ! (Épisode 24),,Google Sabrina ATV Set Top Box,00:19:56,00:19:56,FR (France)
Henri,2021-09-05 11:07:45,00:06:08,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Saison 6: Bon voyage ! (Épisode 24),,Google Sabrina ATV Set Top Box,00:06:29,Not latest view,FR (France)
Henri,2021-09-04 12:07:20,00:20:30,,The Big Bang Theory: Saison 6: Délire à Las Vegas (Épisode 23),,Google Sabrina ATV Set Top Box,00:20:31,00:20:31,FR (France)
Henri,2021-09-04 11:46:32,00:20:43,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Saison 6: Le professeur Proton (Épisode 22),,Google Sabrina ATV Set Top Box,00:21:04,00:21:04,FR (France)
Henri,2021-09-04 11:27:30,00:18:56,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Saison 6: La clôture cognitive alternative (Épisode 21),,Google Sabrina ATV Set Top Box,00:19:23,00:19:23,FR (France)
Henri,2021-09-04 11:08:16,00:19:10,,The Big Bang Theory: Saison 6: Une titularisation mouvementée (Épisode 20),,Google Sabrina ATV Set Top Box,00:19:12,00:19:12,FR (France)
Henri,2021-09-04 10:48:53,00:19:14,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Saison 6: La reconfiguration du dressing (Épisode 19),,Google Sabrina ATV Set Top Box,00:19:40,00:19:40,FR (France)
Henri,2021-09-04 10:35:25,00:13:18,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Saison 6: Obligation contractuelle (Épisode 18),,Google Sabrina ATV Set Top Box,00:19:59,00:19:59,FR (France)
Henri,2021-09-03 12:16:27,00:01:12,,Edens Zero: Saison 1: Le Skull Fairy (Épisode 6),,Google Sabrina ATV Set Top Box,00:21:55,00:21:55,FR (France)
Henri,2021-09-03 11:57:25,00:18:53,Autoplayed: user action: User_Interaction; ,Edens Zero: Saison 1: Le Skull Fairy (Épisode 6),,Google Sabrina ATV Set Top Box,00:20:43,Not latest view,FR (France)
Henri,2021-09-03 11:37:28,00:19:54,Autoplayed: user action: User_Interaction; ,Edens Zero: Saison 1: Choc en vue ! La famille de Sybille (Épisode 5),,Google Sabrina ATV Set Top Box,00:22:05,00:22:05,FR (France)
Henri,2021-09-02 10:58:45,00:00:02,,Friends: Saison 7: Celui qui récupérait le prix (Épisode 18),,Google Sabrina ATV Set Top Box,00:05:59,Not latest view,FR (France)
Henri,2021-09-02 10:32:47,00:20:36,Autoplayed: user action: User_Interaction; ,Edens Zero: Saison 1: Un homme nommé Wise (Épisode 4),,Google Sabrina ATV Set Top Box,00:22:10,00:22:10,FR (France)
Henri,2021-09-02 10:12:29,00:20:14,Autoplayed: user action: User_Interaction; ,Edens Zero: Saison 1: Les aventuriers (Épisode 3),,Google Sabrina ATV Set Top Box,00:22:05,00:22:05,FR (France)
Henri,2021-09-02 10:12:18,00:00:04,Autoplayed: user action: None; ,Queer Force: Saison 1: Indépendance (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:04,00:00:04,FR (France)
Henri,2021-09-01 11:46:15,00:19:41,,Edens Zero: Saison 1: La jeune fille et le chat bleu (Épisode 2),,Google Sabrina ATV Set Top Box,00:22:05,Not latest view,FR (France)
Henri,2021-09-01 11:22:39,00:23:32,,Edens Zero: Saison 1: Dans le ciel de Sakura (Épisode 1),,Google Sabrina ATV Set Top Box,00:23:41,Not latest view,FR (France)
Henri,2021-09-01 11:22:30,00:00:05,Autoplayed: user action: Visibility_Timeout; ,Family Guy: Saison 12: Tirez la chasse au trésor (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:37,00:00:37,FR (France)
Henri,2021-09-01 11:22:23,00:00:03,Autoplayed: user action: Visibility_Timeout; ,Rick et Morty: Saison 4: Le vieil homme et la merde (Épisode 2),,Google Sabrina ATV Set Top Box,00:00:03,Not latest view,FR (France)
Henri,2021-09-01 11:22:18,00:00:03,Autoplayed: user action: Visibility_Timeout; ,Modern Family: Saison 1: Mélo-vélo (Épisode 2),,Google Sabrina ATV Set Top Box,00:00:03,00:00:03,FR (France)
Henri,2021-09-01 11:22:12,00:00:03,Autoplayed: user action: Visibility_Timeout; ,New Girl: Saison 7: La moustache (Épisode 1),,Google Sabrina ATV Set Top Box,00:00:03,00:00:03,FR (France)
Henri,2021-09-01 11:22:04,00:00:06,Autoplayed: user action: Visibility_Timeout; ,Brooklyn Nine-Nine: Saison 4: Halloween IV (Épisode 5),,Google Sabrina ATV Set Top Box,00:00:06,Not latest view,FR (France)
Henri,2021-09-01 11:16:04,00:00:26,,Friends: Saison 7: Celui qui récupérait le prix (Épisode 18),,Google Sabrina ATV Set Top Box,00:05:58,Not latest view,FR (France)
Henri,2021-08-31 20:23:20,00:00:07,Autoplayed: user action: User_Interaction; ,Spy Kids,,Google Sabrina ATV Set Top Box,00:00:07,00:00:07,FR (France)
Henri,2021-08-31 11:51:39,00:27:32,,Fatal,,Google Sabrina ATV Set Top Box,01:46:33,01:46:33,FR (France)
Henri,2021-08-31 10:25:35,00:45:12,Autoplayed: user action: User_Interaction; ,Fatal,,Google Sabrina ATV Set Top Box,01:15:16,Not latest view,FR (France)
Henri,2021-08-30 18:26:55,00:16:19,,Fatal,,Google Sabrina ATV Set Top Box,00:30:05,Not latest view,FR (France)
Henri,2021-08-30 18:11:27,00:14:25,Autoplayed: user action: User_Interaction; ,Fatal,,Google Sabrina ATV Set Top Box,00:13:47,Not latest view,FR (France)
Henri,2021-08-29 20:35:13,00:00:40,,Code Lyoko: Saison 1: Le voir pour le croire (Épisode 2),,Google Sabrina ATV Set Top Box,00:00:40,00:00:40,FR (France)
Henri,2021-08-29 20:23:51,00:06:34,Autoplayed: user action: User_Interaction; ,Le Hobbit : Un voyage inattendu,,Google Sabrina ATV Set Top Box,00:06:34,00:06:34,FR (France)
Henri,2021-08-29 11:21:09,00:00:03,Autoplayed: user action: User_Interaction; ,Friends: Saison 7: Celui qui récupérait le prix (Épisode 18),,Google Sabrina ATV Set Top Box,00:05:35,Not latest view,FR (France)
Henri,2021-08-29 11:15:35,00:05:03,,Friends: Saison 7: Celui qui récupérait le prix (Épisode 18),,Google Sabrina ATV Set Top Box,00:05:34,Not latest view,FR (France)
Henri,2021-08-29 10:52:34,00:21:50,,Valkyrie Apocalypse: Saison 1: Que la grâce abonde (Épisode 8),,Google Sabrina ATV Set Top Box,00:23:37,00:23:37,FR (France)
Henri,2021-08-27 22:07:10,00:22:16,,Valkyrie Apocalypse: Saison 1: Chassés du paradis (Épisode 7),,Google Sabrina ATV Set Top Box,00:23:48,00:23:48,FR (France)
Henri,2021-08-27 21:46:25,00:20:33,,Valkyrie Apocalypse: Saison 1: Émulation au sommet (Épisode 6),,Google Sabrina ATV Set Top Box,00:22:11,00:22:11,FR (France)
Henri,2021-08-27 21:40:17,00:01:03,Autoplayed: user action: User_Interaction; ,Valkyrie Apocalypse: Saison 1: Émulation au sommet (Épisode 6),,Google Sabrina ATV Set Top Box,00:01:03,Not latest view,FR (France)
Henri,2021-08-27 21:29:17,00:00:02,Autoplayed: user action: None; ,R.I.P.D. Brigade Fantôme,,Google Sabrina ATV Set Top Box,00:00:02,00:00:02,FR (France)
Henri,2021-08-27 19:46:51,01:39:10,Autoplayed: user action: User_Interaction; ,Men in Black 3,,Google Sabrina ATV Set Top Box,01:39:07,01:39:07,FR (France)
Henri,2021-08-26 22:14:58,00:19:37,,Valkyrie Apocalypse: Saison 1: Le fichier n° 00000000001 (Épisode 5),,Google Sabrina ATV Set Top Box,00:22:09,00:22:09,FR (France)
Henri,2021-08-26 21:54:17,00:20:39,,Valkyrie Apocalypse: Saison 1: Joie (Épisode 4),,Google Sabrina ATV Set Top Box,00:22:10,00:22:10,FR (France)
Henri,2021-08-26 21:32:37,00:21:36,Autoplayed: user action: User_Interaction; ,Valkyrie Apocalypse: Saison 1: Coup de maître (Épisode 3),,Google Sabrina ATV Set Top Box,00:22:10,00:22:10,FR (France)
Henri,2021-08-26 21:11:33,00:20:52,,Valkyrie Apocalypse: Saison 1: Un adversaire à la hauteur (Épisode 2),,Google Sabrina ATV Set Top Box,00:22:16,00:22:16,FR (France)
Henri,2021-08-26 20:49:08,00:22:19,,Valkyrie Apocalypse: Saison 1: Ragnarok (Épisode 1),,Google Sabrina ATV Set Top Box,00:22:19,00:22:19,FR (France)
Henri,2021-08-26 16:30:36,00:06:26,,The Big Bang Theory: Saison 6: Obligation contractuelle (Épisode 18),,Google Sabrina ATV Set Top Box,00:06:27,Not latest view,FR (France)
Henri,2021-08-26 16:10:20,00:20:12,,The Big Bang Theory: Saison 6: L'isolation d'un looser (Épisode 17),,Google Sabrina ATV Set Top Box,00:20:14,00:20:14,FR (France)
Henri,2021-08-26 15:49:45,00:20:20,,The Big Bang Theory: Saison 6: La preuve d'affection tangible (Épisode 16),,Google Sabrina ATV Set Top Box,00:20:51,00:20:51,FR (France)
Henri,2021-08-26 15:43:01,00:03:27,,The Big Bang Theory: Saison 6: L'art du spoiler (Épisode 15),,Google Sabrina ATV Set Top Box,00:20:38,00:20:38,FR (France)
Henri,2021-08-26 15:25:58,00:05:08,,The Big Bang Theory: Saison 6: L'art du spoiler (Épisode 15),,Google Sabrina ATV Set Top Box,00:16:58,Not latest view,FR (France)
Henri,2021-08-26 11:03:18,00:00:48,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Saison 6: L'art du spoiler (Épisode 15),,Google Sabrina ATV Set Top Box,00:11:51,Not latest view,FR (France)
Henri,2021-08-25 20:15:01,00:02:03,,Community: Saison 3: Couvertures et oreillers (Épisode 14),,Google Sabrina ATV Set Top Box,00:02:03,Not latest view,FR (France)
Henri,2021-08-24 18:38:29,01:20:57,Autoplayed: user action: User_Interaction; ,MIIB,,Google Sabrina ATV Set Top Box,01:20:55,01:20:55,FR (France)
Henri,2021-08-24 11:29:18,00:11:09,,The Big Bang Theory: Saison 6: L'art du spoiler (Épisode 15),,Google Sabrina ATV Set Top Box,00:11:09,Not latest view,FR (France)
Henri,2021-08-24 11:09:47,00:19:29,,The Big Bang Theory: Saison 6: Renversement de tendance (Épisode 14),,Google Sabrina ATV Set Top Box,00:19:29,00:19:29,FR (France)
Henri,2021-08-24 10:48:48,00:20:54,,The Big Bang Theory: Saison 6: L'expédition Bakersfield (Épisode 13),,Google Sabrina ATV Set Top Box,00:20:56,00:20:56,FR (France)
Henri,2021-08-24 10:31:46,00:16:58,Autoplayed: user action: User_Interaction; ,The Big Bang Theory: Saison 6: Les propos démesurés de Sheldon (Épisode 12),,Google Sabrina ATV Set Top Box,00:20:40,00:20:40,FR (France)
Henri,2021-08-24 10:16:45,00:02:28,,Black Mirror: Saison 2: Bientôt de retour (Épisode 1),,Google Sabrina ATV Set Top Box,00:02:42,00:02:42,FR (France)
Henri,2021-08-24 10:16:29,00:00:02,Autoplayed: user action: None; ,Black Mirror: Saison 5: Striking Vipers (Épisode 1),,Google Sabrina ATV Set Top Box,00:01:23,00:01:23,FR (France)
Henri,2021-08-23 22:01:15,00:01:06,,Black Mirror: Saison 1: Retour sur image (Épisode 3),,Google Sabrina ATV Set Top Box,00:48:42,00:48:42,FR (France)
Henri,2021-08-23 21:41:22,00:19:27,Autoplayed: user action: User_Interaction; ,Black Mirror: Saison 1: Retour sur image (Épisode 3),,Google Sabrina ATV Set Top Box,00:47:37,Not latest view,FR (France)
Henri,2021-08-23 11:13:10,00:01:03,,Black Mirror: Saison 1: Retour sur image (Épisode 3),,Google Sabrina ATV Set Top Box,00:28:11,Not latest view,FR (France)
Henri,2021-08-23 10:31:24,00:26:53,Autoplayed: user action: User_Interaction; ,Black Mirror: Saison 1: Retour sur image (Épisode 3),,Google Sabrina ATV Set Top Box,00:27:09,Not latest view,FR (France)
Henri,2021-08-22 20:23:46,00:06:31,,Men in Black,,Google Sabrina ATV Set Top Box,01:31:23,01:31:23,FR (France)
Henri,2021-08-22 19:22:11,01:00:05,,Men in Black,,Google Sabrina ATV Set Top Box,01:24:54,Not latest view,FR (France)
Henri,2021-08-22 18:46:55,00:25:16,,Men in Black,,Google Sabrina ATV Set Top Box,00:25:16,Not latest view,FR (France)
Henri,2021-08-22 18:30:09,00:00:04,Autoplayed: user action: User_Interaction; ,Men in Black,,Google Sabrina ATV Set Top Box,00:00:04,Not latest view,FR (France)
Henri,2021-08-21 21:33:12,00:00:29,,Men in Black,,Google Sabrina ATV Set Top Box,00:00:26,Not latest view,FR (France)
Henri,2021-08-21 21:31:55,00:00:01,Autoplayed: user action: None; ,Bob l'éponge - Le film : Un héros sort de l'eau,,Google Sabrina ATV Set Top Box,00:00:01,Not latest view,FR (France)
